metricId;crawlJobId;organizationId;sourceId;dimensions;rawValue;rawLast;avg3d;avg7d;avg15d;avg30d;stddev7d;stddev30d
20;25336;147;323;;0;0;0;0;0;0;0;0
8;25336;147;323;;0;0;0;0;0;0;0;0
15;25336;147;323;;0;;;;;;;
24;25336;147;323;;0;0;0;0;0;0;0;0
23;25336;147;323;;0;0;0;0;0;0.003529411764705882;0;0.014117647058823528
22;25336;147;323;;0;0;0;0;0;0.017058823529411765;0;0.06823529411764706
25;25336;147;323;;0;0;0;0;0;0.020588235294117647;0;0.08235294117647059
16;25336;147;323;;57.14;33.33;48.99;33.75142857142857;41.824666666666666;43.3935294117647;32.440120850828016;34.765151405525835
7;25336;147;323;;0;0;0;0;0;0;0;0
3;25336;147;323;;3703;3704;3701;2645;2216.0666666666666;2688.3793103448274;1672.8482981344807;1681.440708477008
5;25336;147;323;;0;0;0;0;0;0;0;0
21;25336;147;323;;0;;;;;;;
4;25336;147;323;;1200;1178;1185.6666666666667;1183.2857142857142;1181.1333333333334;1151.8275862068965;5.118992247762548;296.54040475590216
29;25336;147;323;;100;100;100;100;100;100;0;0
27;25336;147;323;;100;100;100;100;100;100;0;0
31;25336;147;323;;100;100;100;100;100;100;0;0
26;25336;147;323;;0;0;0;0;0;0;0;0
2;25336;147;323;;1307;1300;1316.3333333333333;1319.857142857143;1313.4666666666667;1296.4736842105262;9.731077923386515;51.52757914692269
32;25336;147;323;;100;100;100;100;100;100;0;0
28;25336;147;323;;100;100;100;100;100;100;0;0
30;25336;147;323;;100;100;100;100;100;100;0;0
12;25336;147;323;;0;0;0;0;0;0;0;0
18;25337;179;424;;85.71;82.14;82.14;83.16;82.65266666666666;82.28049999999999;1.6127616066858703;1.9596363820872478
19;25337;179;424;;2;2;2;2;2;2.6;0;1.2
9;25337;179;424;;0;0;0;0;0;0;0;0
20;25337;179;424;;0;0;0;0;0;0;0;0
8;25337;179;424;;0;0;0;0;0;0;0;0
15;25337;179;424;;2;;;;;;;
24;25337;179;424;;0;0;0;0;0;0;0;0
23;25337;179;424;;0;0;0;0;0;0.06599999999999999;0;0.2000349969380358
22;25337;179;424;;0;0;0;0;0;0.0095;0;0.0414095399636364
25;25337;179;424;;0;0;0;0;0;0.0095;0;0.0414095399636364
16;25337;179;424;;12.5;0;4.166666666666667;10.085714285714285;23.461333333333336;26.484500000000004;9.113039099699565;14.914221895559956
7;25337;179;424;;0;0;0;0;0;0;0;0
3;25337;179;424;;316;305;306.6666666666667;306.85714285714283;308.2;323.85;3.6811710647786073;59.96521908573336
5;25337;179;424;;0;0;0;0;0;0;0;0
21;25337;179;424;;0;;;;;;;
4;25337;179;424;;28;28;28;28;27.666666666666668;71.55;0;88.97666829006354
29;25337;179;424;;100;100;100;100;100;100;0;0
27;25337;179;424;;100;100;100;100;100;100;0;0
31;25337;179;424;;100;100;100;100;100;100;0;0
26;25337;179;424;;0;0;0;0;0;0;0;0
2;25337;179;424;;28;28;28;28;27.666666666666668;71.55;0;88.97666829006354
32;25337;179;424;;100;100;100;100;100;100;0;0
28;25337;179;424;;100;100;100;100;100;100;0;0
30;25337;179;424;;100;100;100;100;100;100;0;0
12;25337;179;424;;0;0;0;0;0;0;0;0
28;25120;179;414;;1.4;1.38;1.38;1.3571428571428572;1.294;1.0033333333333334;0.03493434074467849;0.3595985415864629
30;25120;179;414;;1.4;1.38;1.38;1.3571428571428572;1.294;1.0033333333333334;0.03493434074467849;0.3595985415864629
24;25113;181;430;;0;0;0;0;0;0;0;0
23;25113;181;430;;0;0;0;0;0;0;0;0
22;25113;181;430;;0;0;0;0;0;0;0;0
25;25113;181;430;;0;0;0;0;0;0;0;0
16;25113;181;430;;1.97;0;0;0;0;0.2957692307692308;0;1.478846153846154
3;25338;121;419;;459;459;459;459;459;459;0;0
13;25113;181;430;;;;;;;;;
7;25113;181;430;;0;0;0;0;0;0;0;0
5;25113;181;430;;0;0;0;0;0;0;0;0
21;25113;181;430;;0;;;;;;;
11;25113;181;430;;0;;;;;;;
6;25113;181;430;;0;;;;;;;
4;25113;181;430;;46;38;38;38;38;37.62068965517241;0;2.007121684255896
29;25113;181;430;;100;100;100;100;100;100;0;0
27;25113;181;430;;22.59;52.23;52.23;52.79714285714285;52.751333333333335;51.65379310344828;0.9412410392017307;1.9237327468574599
31;25113;181;430;;100;100;100;100;100;100;0;0
26;25113;181;430;;0;0;0;0;0;0;0;0
2;25113;181;430;;239;224;224;224.57142857142858;225.2;223.13793103448276;0.4948716593053935;10.756631115770448
13;25318;59;148;"{""proxy_name"": ""ZYTE"", ""spider_name"": ""pdp_colombo_com_br""}";0;0;0;0;0;0;0;0
13;25318;59;148;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_colombo_com_br""}";0;0;0;0;0;0;0;0
13;25318;59;148;"{""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_colombo_com_br""}";0;0;0;0;0;0;0;0
35;25318;59;148;;0;0;0;0;0;0;0;0
36;25318;59;148;;1;1;1;1;1;1;0;0
14;25318;59;148;;0;0;0;0;0;0;0;0
10;25318;59;148;;1;1;1;1;1;1;0;0
11;25318;59;148;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""pdp_colombo_com_br""}";0.1783671379089355;0.2258648872375488;0.22589492797851562;0.20922958850860596;0.20922958850860596;0.20922958850860596;0.018494551701193542;0.018494551701193542
11;25318;59;148;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_colombo_com_br""}";16.76263618469238;16.88919711112976;16.254913489023846;16.440539121627808;16.440539121627808;16.440539121627808;0.8542918864451621;0.8542918864451621
11;25318;59;148;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_colombo_com_br""}";1.781279563903809;1.493632555007935;1.7085958321889245;1.8197917938232422;1.8197917938232422;1.8197917938232422;0.24353314332108061;0.24353314332108061
6;25318;59;148;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""pdp_colombo_com_br""}";0.7504582405090332;0.9777350425720215;0.8353324731191;0.7657427787780762;0.7657427787780762;0.7657427787780762;0.1466308469618181;0.1466308469618181
6;25318;59;148;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_colombo_com_br""}";21.93754768371582;21.4517502784729;21.913185596466064;23.260660608609516;23.260660608609516;23.260660608609516;4.848040188185194;4.848040188185194
6;25318;59;148;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_colombo_com_br""}";2.793419122695923;1.598597049713135;3.0835229555765795;3.188091278076172;3.188091278076172;3.188091278076172;0.778591928580769;0.778591928580769
34;25318;59;148;;1;1;1;1;1;1;0;0
13;25317;164;371;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";2.93;0;0;0;0.008666666666666666;0.01;0;0.03143620991973503
13;25317;164;371;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";0;;;;;;;
35;25317;164;371;;11;11;12;12.142857142857142;12.266666666666667;10.857142857142858;1.124858267715973;1.8653664081715136
36;25317;164;371;;16;16;21;23.857142857142858;25;22.321428571428573;4.257046978786097;4.367522764913861
14;25317;164;371;;0.1622232263895165;0.17845117845117844;0.15203973725844014;0.16479054528440687;0.15263376600428546;0.1485415780106945;0.02176595600497045;0.025111316371405557
10;25317;164;371;;0.833258020786263;0.8167388167388168;0.8455123726616939;0.8327908991583021;0.8441723887539062;0.848202120428609;0.02281851044494993;0.024901066199561613
11;25317;164;371;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";1.936731100082397;2.186802625656128;1.8682312170664466;1.8646897588457378;1.868784745534261;1.8714781508726233;0.15715023321729876;0.13444285759707786
11;25317;164;371;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";1.602088212966919;;;;;;;
6;25317;164;371;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";6.069366216659546;11.02631902694702;7.1261054674784345;7.563274008887155;7.860952758789063;7.947151001761942;2.107098921532085;2.196590268472977
6;25317;164;371;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";4.593053340911865;;;;;;;
31;25317;164;371;;0.91;0.85;0.6233333333333333;0.4442857142857143;0.36333333333333334;21.836071428571426;0.19594876464868805;40.82085674358896
34;25317;164;371;;59;59;66;73.14285714285714;77.73333333333333;85.53571428571429;8.675557971822272;11.521663269241811
26;25317;164;371;;0;0;0;0;0;0;0;0
32;25113;181;430;;20.5;50;50;50.57142857142857;50.532000000000004;49.40793103448276;0.9409938298177631;1.9775976009051552
2;25317;164;371;;219;235;269.6666666666667;301.2857142857143;374.46666666666664;630.75;43.39096115787344;333.3994413612596
32;25317;164;371;;100;100;100;100;100;100;0;0
28;25317;164;371;;100;100;100;100;100;100;0;0
30;25317;164;371;;100;100;100;100;100;100;0;0
12;25317;164;371;;0;0;0;0;0;0;0;0
19;25293;182;440;;23;;;;;;;
9;25293;182;440;;0;;;;;;;
20;25293;182;440;;100;;;;;;;
8;25293;182;440;;0;;;;;;;
15;25293;182;440;;0;;;;;;;
24;25293;182;440;;0;;;;;;;
23;25293;182;440;;0.4;;;;;;;
22;25293;182;440;;1.35;;;;;;;
25;25293;182;440;;0.91;;;;;;;
16;25293;182;440;;19.11;;;;;;;
13;25293;182;440;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";0;;;;;;;
13;25293;182;440;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";0;;;;;;;
35;25293;182;440;;7;;;;;;;
36;25293;182;440;;14;;;;;;;
14;25293;182;440;;0.5253699788583509;;;;;;;
10;25293;182;440;;0.4723396758280479;;;;;;;
11;25293;182;440;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";0.9908809661865234;;;;;;;
11;25293;182;440;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";2.185195446014404;;;;;;;
6;25293;182;440;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";4.076066732406616;;;;;;;
6;25293;182;440;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";9.55478310585022;;;;;;;
34;25293;182;440;;71;;;;;;;
34;25289;142;305;;79;72;81.66666666666667;81;84.26666666666667;85.35714285714286;6.80336051416609;8.9531091395842
26;25289;142;305;;0;0;0;0;0;0;0;0
2;25289;142;305;;227;199;222;212.71428571428572;239.33333333333334;266.2857142857143;25.74997523279966;59.852113665300756
32;25289;142;305;;100;100;100;100;100;100;0;0
28;25289;142;305;;100;100;100;100;100;100;0;0
36;25288;142;308;;24;24;23.333333333333332;22.285714285714285;22;17.310344827586206;1.0301575072754254;7.230698198156114
5;25288;142;308;;0;0;0;0;0;0;0;0
21;25288;142;308;;0;;;;;;;
14;25288;142;308;;0.04065040650406504;0.04878048780487805;0.04310027100271003;0.040231913379041626;0.03458729341072883;0.034813492612172404;0.006103512720693856;0.009470625825555492
10;25288;142;308;;0.959349593495935;0.9512195121951219;0.95689972899729;0.9597680866209585;0.9654127065892711;0.9651865073878276;0.0061035127206938745;0.009470625825555502
11;25288;142;308;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";1.554120779037476;57.14359712600708;20.107643286387127;9.570430789675031;5.4330625851949055;5.037532988716574;19.421734138491733;13.027891092645849
11;25288;142;308;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";3.283336877822876;50.87613224983215;18.866111596425373;9.71797217641558;6.530584987004598;6.188394153819365;16.803094082256866;11.18696290749717
6;25288;142;308;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";2.109299659729004;61.97617363929749;22.191070556640625;10.917459760393415;6.922855583826701;6.704732880872839;20.845074358324595;13.89703991923569
6;25288;142;308;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";4.466745615005493;64.58691620826721;24.397044738133747;13.040335825511388;13.097473859786987;12.279417290407068;21.04650892726405;19.750912700607266
29;25288;142;308;;100;100;100;100;100;100;0;0
27;25288;142;308;;20.86;21.25;20.913333333333334;20.91857142857143;20.974666666666668;26.422758620689656;0.2574839008242522;13.745128264614396
31;25288;142;308;;100;100;100;100;100;100;0;0
34;25288;142;308;;48;47;47.666666666666664;47.285714285714285;46.46666666666667;39.86206896551724;0.45175395145262565;13.823328951652297
26;25288;142;308;;0;0;0;0;0;0;0;0
32;25288;142;308;;20.86;21.25;20.913333333333334;20.91857142857143;20.974666666666668;26.422758620689656;0.2574839008242522;13.745128264614396
28;25288;142;308;;100;100;100;100;100;100;0;0
30;25288;142;308;;100;100;100;100;100;100;0;0
12;25288;142;308;;0;0;0;0;0;0;0;0
16;25287;160;357;;9.86;6.3;9.716666666666667;10.628571428571428;11.468;11.576785714285714;5.5864898986532765;6.5588996537809106
13;25287;160;357;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";9.51;0;0.006666666666666667;0.002857142857142857;0.598;0.6070588235294118;0.006998542122237652;1.046679706645972
13;25287;160;357;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";0.79;;;;;;;
7;25287;160;357;;0;0;0;0;0;0;0;0
35;25287;160;357;;2;2;2;2;2;2;0;0
36;25287;160;357;;7;7;6.666666666666667;6.857142857142857;6.666666666666667;6.5;0.3499271061118826;0.5
5;25287;160;357;;0;0;0;0;0;0;0;0
14;25287;160;357;;0.1486650485436893;0.07774716865625957;0.07179063678067475;0.07545247411147747;0.08829656819794456;0.08871243043758238;0.009910438955978186;0.026919657081754332
10;25287;160;357;;0.8508384819064431;0.9200489745944291;0.9266721226645168;0.9228953077615384;0.9104461200810346;0.9100712918104534;0.010167056993384467;0.02664111252097153
13;25315;160;359;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_centauro_com_br""}";2.25;0;0;0;0.05636363636363637;0.05636363636363637;0;0.16018584248375825
14;25315;160;359;;0.9987893462469734;0.07365892714171338;0.07982831822513071;0.2078622051258905;0.44491849961061164;0.4309382546961591;0.3236523513134922;0.4430189304179345
10;25315;160;359;;0;0.9263410728582866;0.9189996632450949;0.7911881407674147;0.5543594574683126;0.5682683035072873;0.32326278474372777;0.44242520852757405
11;25315;160;359;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_centauro_com_br""}";4.933141708374023;3.324137449264526;3.357815663019816;3.2861810071127757;2.614578442140059;2.614578442140059;0.07792736473923313;1.0726257147361926
6;25315;160;359;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_centauro_com_br""}";25.77315545082092;32.50187134742737;33.63824224472046;32.98886053902762;23.669278253208507;23.669278253208507;4.042373063130288;13.801044124539354
18;25314;159;354;;86.36;90.91;90.91000000000001;92.11571428571428;91.426;91.46724137931035;2.0483153854734746;4.569810149645715
19;25314;159;354;;1;1;1;1;1;1.2413793103448276;0;0.42791978089623645
9;25314;159;354;;0;0;0;0;0;0;0;0
20;25314;159;354;;0;0;0;0;0;0.3144827586206897;0;1.0097339567905192
8;25314;159;354;;0;0;0;0;0;0.3144827586206897;0;1.0097339567905192
15;25314;159;354;;1;;;;;;;
24;25314;159;354;;0;0;0;0;0;0;0;0
23;25314;159;354;;0;0;0;0;0;0;0;0
13;25314;159;354;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";4.87;0;0;0;0.08133333333333333;0.10470588235294118;0;0.3082801943049408
13;25314;159;354;"{""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";2.86;0;0;0;0;0;0;0
35;25314;159;354;;10;11;11.333333333333334;11.714285714285714;11.466666666666667;7.896551724137931;0.45175395145262565;4.171701278575617
36;25314;159;354;;15;15;14.333333333333334;14.142857142857142;14.333333333333334;11.482758620689655;0.3499271061118826;4.789504975177839
14;25314;159;354;;0.06920415224913495;0.05847953216374269;0.05249007179785212;0.048641975630065726;0.05055417651597695;0.053020661018780266;0.007219087951526677;0.015443336939756303
10;25314;159;354;;0.9307958477508651;0.9415204678362573;0.9475099282021479;0.9513580243699343;0.9494458234840231;0.9469793389812198;0.0072190879515266594;0.015443336939756296
11;25314;159;354;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";1.741672515869141;1.818387746810913;1.8344852129618328;1.8703315258026123;2.002011283238729;2.181943374521592;0.08244048292494455;0.6507504867017829
11;25314;159;354;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";4.955568075180054;4.029875755310059;4.521458228429158;4.562542983463833;4.536110655466715;4.518054765813491;0.2962892789014223;0.324963047865533
6;25314;159;354;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br_sellers_variants""}";3.48392128944397;2.968727827072144;2.9936822255452475;3.0468739782060896;3.429879728953044;3.9245746416204117;0.3136671486401323;1.9155435212549654
6;25314;159;354;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_amazon_com_br""}";34.62461066246033;5.526456594467163;6.013546784718831;6.01227981703622;7.553510649998983;7.484643319073846;0.6276360810185974;5.831263214489233
34;25314;159;354;;38;39;38;37.42857142857143;37.93333333333333;39.06896551724138;1.178030178747903;16.751594951305503
13;25313;179;415;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";5.13;1.3;0.43333333333333335;0.18571428571428572;4.933333333333334;4.4547058823529415;0.45490523794544735;6.846338753323525
13;25313;179;415;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";0;0;0;0;0;0;0;0
35;25313;179;415;;8;7;7;7;7.2;5.551724137931035;0;1.8492534727988859
36;25313;179;415;;14;36;19.666666666666668;14.142857142857142;14.066666666666666;11.862068965517242;8.982977098435708;6.709355989090697
14;25313;179;415;;0.07909258123850399;0.8571428571428571;0.842602149364732;0.8202099544815937;0.8099320388979628;0.8138680114355202;0.05137378512848541;0.06372575746067619
10;25313;179;415;;0.9209074187614961;0.1426524764633647;0.1571937471383631;0.1796101011689382;0.18998398707228534;0.18605789383234586;0.0513676515815649;0.06373115670103105
11;25313;179;415;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.228455781936646;0.1603493690490723;0.16334454218546549;0.16498817716326034;0.16165534655253092;0.16126803790821748;0.0034167990720829354;0.004686491106864978
11;25313;179;415;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";1.389772891998291;1.406693935394287;1.410061279932658;1.3718967437744138;1.395049222310384;1.3862391359665815;0.0392798054845612;0.14235599950560784
6;25313;179;415;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";31.15443253517151;1.455857992172241;1.4699329535166419;1.469731739589146;1.473407793045044;1.4787916295668657;0.03831147832965209;0.10463799186746879
6;25313;179;415;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";31.33517408370972;2.021038293838501;1.9430867036183674;1.8659042630876814;1.853933572769165;1.824977846706615;0.18242848271376413;0.35046248401522995
34;25313;179;415;;43;36;35.333333333333336;34.142857142857146;32.733333333333334;33.93103448275862;1.8070158058105026;3.3623784119307327
32;25313;179;415;;100;100;100;100;100;100;0;0
28;25313;179;415;;100;100;100;100;100;100;0;0
30;25313;179;415;;100;100;100;100;100;100;0;0
12;25313;179;415;;0;0;0;0;0;0;0;0
22;25312;59;139;;0;0;0;0;0;0;0;0
25;25312;59;139;;0;0;0;0;0;0;0;0
16;25312;59;139;;0;0;0;0;0;0;0;0
13;25312;59;139;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_gazin_com_br_sellers_variants""}";0;0;0;0;0;0;0;0
13;25312;59;139;"{""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_generic_render""}";0;0;0;0;0;0;0;0
7;25312;59;139;;0;0;0;0;0;0;0;0
35;25312;59;139;;12;12;12;12;12;12;0;0
36;25312;59;139;;13;13;13;13;13;13;0;0
5;25312;59;139;;0;0;0;0;0;0;0;0
14;25312;59;139;;0;0;0;0;0;0;0;0
10;25312;59;139;;1;1;1;1;1;1;0;0
11;25312;59;139;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_gazin_com_br_sellers_variants""}";2.462645530700684;2.73775053024292;3.1246076424916587;4.288049499193828;4.288049499193828;4.288049499193828;3.130868282346876;3.130868282346876
11;25312;59;139;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE"", ""spider_name"": ""plp_generic_render""}";8.619697332382202;11.96198344230652;11.609581947326665;10.936890800793968;10.936890800793968;10.936890800793968;1.173870381435981;1.173870381435981
